"hematology",31,"AML(M4Eo, CBFB-MYH11)","ＣＢＦＢ－ＭＹＨ１１陽性急性骨髄性白血病","Aml With Inv(16)(P13.1q22) Or T(16;16)(P13.1;Q22); Cbfb Myh11",310,5,"AML","急性骨髄性白血病および関連腫瘍","Acute Myeloid Leukemia (Aml) And Related Precursor Neoplasms","tumor",5
"hematology",32,"APL, AML(M3, M3v)","急性前骨髄球性白血病","Acute Promyelocytic Leukemia With T(15;17)(Q22,Q12); Pml Rara",320,5,"AML","急性骨髄性白血病および関連腫瘍","Acute Myeloid Leukemia (Aml) And Related Precursor Neoplasms","tumor",5
"hematology",33,"AML(MLLT3-MLL)","ＭＬＬＴ３－ＭＬＬ陽性急性骨髄性白血病","Aml With T(9;11)(P22;Q23); Mllt3 Mll",330,5,"AML","急性骨髄性白血病および関連腫瘍","Acute Myeloid Leukemia (Aml) And Related Precursor Neoplasms","tumor",5
"hematology",34,"AML(DEK-NUP214)","ＤＥＫ－ＮＵＰ２１４陽性急性骨髄性白血病","Aml With T(6;9)(P23;Q34); Dek Nup214",340,5,"AML","急性骨髄性白血病および関連腫瘍","Acute Myeloid Leukemia (Aml) And Related Precursor Neoplasms","tumor",5
"hematology",35,"AML(RPN1-EVI1)","ＲＰＮ１－ＥＶＩ１陽性急性骨髄性白血病","Aml With Inv(3)(Q21;Q26.2) Or T(3;3)(Q21;Q26.2); Rpn1 Evi1",350,5,"AML","急性骨髄性白血病および関連腫瘍","Acute Myeloid Leukemia (Aml) And Related Precursor Neoplasms","tumor",5
"hematology",36,"AML(RBM15-MKL1)","ＲＢＭ１５－ＭＫＬ１陽性急性骨髄性白血病","Aml (Megakaryoblastic) With T(1;22)(P13;Q13); Rbm15 Mkl1",360,5,"AML","急性骨髄性白血病および関連腫瘍","Acute Myeloid Leukemia (Aml) And Related Precursor Neoplasms","tumor",5
"hematology",37,"AML(NPM1)","ＮＰＭ１異常急性骨髄性白血病","Aml With Mutated Npm1",370,5,"AML","急性骨髄性白血病および関連腫瘍","Acute Myeloid Leukemia (Aml) And Related Precursor Neoplasms","tumor",5
"hematology",38,"AML(CEBPA)","ＣＥＢＰＡ異常急性骨髄性白血病","Aml With Mutated Cebpa",380,5,"AML","急性骨髄性白血病および関連腫瘍","Acute Myeloid Leukemia (Aml) And Related Precursor Neoplasms","tumor",5
"hematology",39,"AML/MRC","骨髄異形成関連変化随伴急性骨髄性白血病","Aml With Myelodysplasia Related Changes",390,5,"AML","急性骨髄性白血病および関連腫瘍","Acute Myeloid Leukemia (Aml) And Related Precursor Neoplasms","tumor",5
"hematology",40,"t-MN","治療関連白血病・骨髄異形成症候群","Therapy Related Myeloid Neoplasms",400,5,"AML","急性骨髄性白血病および関連腫瘍","Acute Myeloid Leukemia (Aml) And Related Precursor Neoplasms","tumor",5
"hematology",41,"AML","急性骨髄性白血病","Acute Myeloid Leukemia, Nos",410,5,"AML","急性骨髄性白血病および関連腫瘍","Acute Myeloid Leukemia (Aml) And Related Precursor Neoplasms","tumor",5
"hematology",42,"AML(M0)","急性骨髄性白血病（Ｍ０）","Aml With Minimal Differentiation",420,5,"AML","急性骨髄性白血病および関連腫瘍","Acute Myeloid Leukemia (Aml) And Related Precursor Neoplasms","tumor",5
"hematology",43,"AML(M1)","急性骨髄性白血病（Ｍ１）","Aml Without Maturation",430,5,"AML","急性骨髄性白血病および関連腫瘍","Acute Myeloid Leukemia (Aml) And Related Precursor Neoplasms","tumor",5
"hematology",44,"AML(M2)","急性骨髄性白血病（Ｍ２）","Aml With Maturation",440,5,"AML","急性骨髄性白血病および関連腫瘍","Acute Myeloid Leukemia (Aml) And Related Precursor Neoplasms","tumor",5
"hematology",45,"AML(M4)","急性骨髄単球性白血病","Acute Myelomonocytic Leukemia",450,5,"AML","急性骨髄性白血病および関連腫瘍","Acute Myeloid Leukemia (Aml) And Related Precursor Neoplasms","tumor",5
"hematology",46,"AML(M5)","急性単球性白血病","Acute Monoblastic And Monocytic Leukemia",460,5,"AML","急性骨髄性白血病および関連腫瘍","Acute Myeloid Leukemia (Aml) And Related Precursor Neoplasms","tumor",5
"hematology",47,"AML(M6)","急性赤白血病","Acute Erythroid Leukaemia",470,5,"AML","急性骨髄性白血病および関連腫瘍","Acute Myeloid Leukemia (Aml) And Related Precursor Neoplasms","tumor",5
"hematology",48,"AML(M7)","急性巨核芽球性白血病","Acute Megakaryoblastic Leukemia",480,5,"AML","急性骨髄性白血病および関連腫瘍","Acute Myeloid Leukemia (Aml) And Related Precursor Neoplasms","tumor",5
"hematology",49,"Acute basophilic leukemia","急性好塩基球性白血病","Acute Basophilic Leukemia",490,5,"AML","急性骨髄性白血病および関連腫瘍","Acute Myeloid Leukemia (Aml) And Related Precursor Neoplasms","tumor",5
"hematology",50,"APMF","急性骨髄線維症","Acute Panmyelosis With Myelofibrosis",500,5,"AML","急性骨髄性白血病および関連腫瘍","Acute Myeloid Leukemia (Aml) And Related Precursor Neoplasms","tumor",5
"hematology",51,"MS","骨髄性肉腫","Myeloid Sarcoma",510,5,"AML","急性骨髄性白血病および関連腫瘍","Acute Myeloid Leukemia (Aml) And Related Precursor Neoplasms","tumor",5
"hematology",52,"TAM","一過性異常骨髄造血","Transient Abnormal Myelopoiesis",520,5,"AML","急性骨髄性白血病および関連腫瘍","Acute Myeloid Leukemia (Aml) And Related Precursor Neoplasms","tumor",5
"hematology",53,"ML-DS","ダウン症候群関連骨髄性白血病","Myeloid Leukaemia Associated With Down Syndrome",530,5,"AML","急性骨髄性白血病および関連腫瘍","Acute Myeloid Leukemia (Aml) And Related Precursor Neoplasms","tumor",5
"hematology",54,"BPDCN","芽球性形質細胞様樹状細胞腫瘍","Blastic Plasmacytoid Dendritic Cell Neoplasm",540,5,"AML","急性骨髄性白血病および関連腫瘍","Acute Myeloid Leukemia (Aml) And Related Precursor Neoplasms","tumor",5
"hematology",55,"Acute undifferentiated leukaemia","未分化急性白血病","Acute Undifferentiated Leukaemia",550,6,"mixed AL","系統不明急性白血病","Acute Leukemias Of Ambiguous Lineage","tumor",6
"hematology",56,"MPAL(BCR-ABL1)","ＢＣＲ－ＡＢＬ１陽性急性混合型白血病","Mixed Phenotype Acute Leukaemia With T(9;22) (Q34;Q11.2); Bcr Abl1 ",560,6,"mixed AL","系統不明急性白血病","Acute Leukemias Of Ambiguous Lineage","tumor",6
"hematology",57,"MPAL(MLL)","ＭＬＬ再構成急性混合性白血病","Mixed Phenotype Acute Leukaemia With T(V;11q23); Mll Rearranged ",570,6,"mixed AL","系統不明急性白血病","Acute Leukemias Of Ambiguous Lineage","tumor",6
"hematology",58,"MPAL(B/M)","Ｂ・骨髄性急性混合性白血病","Mixed Phenotype Acute Leukaemias, B/Myeloid, Nos ",580,6,"mixed AL","系統不明急性白血病","Acute Leukemias Of Ambiguous Lineage","tumor",6
"hematology",59,"MPAL(T/M)","Ｔ・骨髄性急性混合性白血病","Mixed Phenotype Acute Leukaemia, T/Myeloid, Nos ",590,6,"mixed AL","系統不明急性白血病","Acute Leukemias Of Ambiguous Lineage","tumor",6
"hematology",148,"MPAL(NOS)","稀な急性混合性白血病","Mixed Phenotype Acute Leukaemia, Nos   Rare Types",600,6,"mixed AL","系統不明急性白血病","Acute Leukemias Of Ambiguous Lineage","tumor",6
"hematology",149,"Other ambiguous lineage leukaemias","系統不明白血病","Other Ambiguous Lineage Leukaemias",610,6,"mixed AL","系統不明急性白血病","Acute Leukemias Of Ambiguous Lineage","tumor",6
"hematology",60,"NK cell LBL","ＮＫ細胞性白血病・リンパ腫","Natural Killer (Nk) Cell Lymphoblastic Leukaemia/Lymphoma ",620,6,"mixed AL","系統不明急性白血病","Acute Leukemias Of Ambiguous Lineage","tumor",6
"hematology",61,"B-ALL","Ｂリンパ芽球性白血病／リンパ腫","B Lymphoblastic Leukaemia/Lymphoma, Nos ",630,7,"ALL, LBL","前駆リンパ球系腫瘍","Precursor Lymphoid Neoplasms","tumor",7
"hematology",62,"B-ALL(BCR-ABL)","ＢＣＲ－ＡＢＬ１陽性Ｂリンパ芽球性白血病／リンパ腫","B Lymphoblastic Leukaemia/Lymphoma With T(9;22) (Q34;Q11.2); Bcr Abl1 ",640,7,"ALL, LBL","前駆リンパ球系腫瘍","Precursor Lymphoid Neoplasms","tumor",7
"hematology",63,"B-ALL(MLL)","ＭＬＬ再構成型Ｂリンパ芽球性白血病／リンパ腫","B Lymphoblastic Leukaemia/Lymphoma With T(V;11q23); Mll Rearranged ",650,7,"ALL, LBL","前駆リンパ球系腫瘍","Precursor Lymphoid Neoplasms","tumor",7
"hematology",64,"B-ALL(TEL-AML1)","ＴＥＬ－ＡＭＬ１陽性Ｂリンパ芽球性白血病／リンパ腫","B Lymphoblastic Leukaemia/Lymphoma With T(12;21) (P13;Q22); Tel/Aml1 (Etv6 Runx1) ",660,7,"ALL, LBL","前駆リンパ球系腫瘍","Precursor Lymphoid Neoplasms","tumor",7
"hematology",65,"hyperdiploid B-ALL","高２倍体性Ｂリンパ芽球性白血病／リンパ腫","B Lymphoblastic Leukaemia/Lymphoma With Hyperdiploidy ",670,7,"ALL, LBL","前駆リンパ球系腫瘍","Precursor Lymphoid Neoplasms","tumor",7
"hematology",66,"hypodiploid B-ALL","低２倍体性Ｂリンパ芽球性白血病／リンパ腫","B Lymphoblastic Leukaemia/Lymphoma With Hypodiploidy (Hypodiploid All) ",680,7,"ALL, LBL","前駆リンパ球系腫瘍","Precursor Lymphoid Neoplasms","tumor",7
"hematology",67,"B-ALL(IL3-IGH)","ＩＬ３－ＩＧＨ陽性Ｂリンパ芽球性白血病／リンパ腫","B Lymphoblastic Leukaemia/Lymphoma With T(5;14)(Q31;Q32) Il3 Igh ",690,7,"ALL, LBL","前駆リンパ球系腫瘍","Precursor Lymphoid Neoplasms","tumor",7
"hematology",68,"B-ALL(E2A-PBX1)","Ｅ２Ａ－ＰＢＸ１陽性Ｂリンパ芽球性白血病／リンパ腫","B Lymphoblastic Leukaemia/Lymphoma With T(1;19)(Q23;P13.3); E2 A Pbx1 (Tcf3 Pbx1)",700,7,"ALL, LBL","前駆リンパ球系腫瘍","Precursor Lymphoid Neoplasms","tumor",7
"hematology",69,"T-ALL/LBL","Ｔリンパ芽球性白血病／リンパ腫","T Lymphoblastic Leukaemia/Lymphoma",710,7,"ALL, LBL","前駆リンパ球系腫瘍","Precursor Lymphoid Neoplasms","tumor",7
"hematology",70,"B-CLL","Ｂ細胞慢性リンパ球性白血病","Chronic Lymphocytic Leukemia/Small Lymphocytic Lymphoma",720,8,"B-NHL, MM","成熟B細胞腫瘍（リンパ腫・骨髄腫）","Mature B Cell Neoplasms","tumor",8
"hematology",71,"B-PLL","Ｂ細胞性前リンパ球性白血病","B Cell Prolymphocytic Leukemia",730,8,"B-NHL, MM","成熟B細胞腫瘍（リンパ腫・骨髄腫）","Mature B Cell Neoplasms","tumor",8
"hematology",72,"SMZL","脾辺縁帯リンパ腫","Splenic Marginal Zone B Cell Lymphoma",740,8,"B-NHL, MM","成熟B細胞腫瘍（リンパ腫・骨髄腫）","Mature B Cell Neoplasms","tumor",8
"hematology",73,"HCL","ヘアリー細胞白血病","Hairy Cell Leukemia",750,8,"B-NHL, MM","成熟B細胞腫瘍（リンパ腫・骨髄腫）","Mature B Cell Neoplasms","tumor",8
"hematology",74,"SpLL-U","脾Ｂ細胞性リンパ腫／白血病・分類不能型","Splenic B Cell  Lymphoma/Leukaemia, Unclassifiable",760,8,"B-NHL, MM","成熟B細胞腫瘍（リンパ腫・骨髄腫）","Mature B Cell Neoplasms","tumor",8
"hematology",75,"SRPL","脾びまん性赤脾髄小Ｂ細胞性リンパ腫","Splenic Diffuse Red Pulp Small B Cell Lymphoma",770,8,"B-NHL, MM","成熟B細胞腫瘍（リンパ腫・骨髄腫）","Mature B Cell Neoplasms","tumor",8
"hematology",76,"HCL-v","ヘアリー細胞白血病亜型","Hairy Cell Leukaemia Variant",780,8,"B-NHL, MM","成熟B細胞腫瘍（リンパ腫・骨髄腫）","Mature B Cell Neoplasms","tumor",8
"hematology",77,"LPL","リンパ形質細胞性リンパ腫","Lymphoplasmacytic Lymphoma",790,8,"B-NHL, MM","成熟B細胞腫瘍（リンパ腫・骨髄腫）","Mature B Cell Neoplasms","tumor",8
"hematology",78,"WM","原発性マクログロブリン血症","Waldenstrom Macroglobulinemia",800,8,"B-NHL, MM","成熟B細胞腫瘍（リンパ腫・骨髄腫）","Mature B Cell Neoplasms","tumor",8
"hematology",79,"HCD","重鎖病","Heavy Chain Disease",810,8,"B-NHL, MM","成熟B細胞腫瘍（リンパ腫・骨髄腫）","Mature B Cell Neoplasms","tumor",8
"hematology",80,"αHCD","アルファ重鎖病","Alpha Heavy Chain Disease",820,8,"B-NHL, MM","成熟B細胞腫瘍（リンパ腫・骨髄腫）","Mature B Cell Neoplasms","tumor",8
"hematology",81,"γHCD","ガンマ重鎖病","Gamma Heavy Chain Disease",830,8,"B-NHL, MM","成熟B細胞腫瘍（リンパ腫・骨髄腫）","Mature B Cell Neoplasms","tumor",8
"hematology",82,"μHCD","ミュー重鎖病","Mu Heavy Chain Disease",840,8,"B-NHL, MM","成熟B細胞腫瘍（リンパ腫・骨髄腫）","Mature B Cell Neoplasms","tumor",8
"hematology",150,"MGUS","意義不明Ｍ蛋白血症","Monoclonal Gammopathy Of Undetermined Significance",850,8,"B-NHL, MM","成熟B細胞腫瘍（リンパ腫・骨髄腫）","Mature B Cell Neoplasms","tumor",8
"hematology",83,"MM","多発性骨髄腫","Plasma Cell Myeloma",860,8,"B-NHL, MM","成熟B細胞腫瘍（リンパ腫・骨髄腫）","Mature B Cell Neoplasms","tumor",8
"hematology",84,"Solitary plasmacytoma of bone","孤発性骨形質細胞腫","Solitary Plasmacytoma Of Bone",870,8,"B-NHL, MM","成熟B細胞腫瘍（リンパ腫・骨髄腫）","Mature B Cell Neoplasms","tumor",8
"hematology",85,"Extraosseous plasmacytoma","骨外性形質細胞腫","Extraosseous Plasmacytoma",880,8,"B-NHL, MM","成熟B細胞腫瘍（リンパ腫・骨髄腫）","Mature B Cell Neoplasms","tumor",8
"hematology",151,"Primary amyloidosis","原発性アミロイドーシス","Primary Amyloidosis",890,8,"B-NHL, MM","成熟B細胞腫瘍（リンパ腫・骨髄腫）","Mature B Cell Neoplasms","tumor",8
"hematology",152,"MIDD","単クローン性軽鎖重鎖沈着症","Monoclonal Light And Heavy Chain Deposition Diseases",900,8,"B-NHL, MM","成熟B細胞腫瘍（リンパ腫・骨髄腫）","Mature B Cell Neoplasms","tumor",8
"hematology",153,"POEMS","ＰＯＥＭＳ症候群","Poems Syndrome (Osteosclerotic Myeloma)",910,8,"B-NHL, MM","成熟B細胞腫瘍（リンパ腫・骨髄腫）","Mature B Cell Neoplasms","tumor",8
"hematology",86,"MALT","ＭＡＬＴリンパ腫","Extranodal Marginal Zone Lymphoma Of Mucosa Associated Lymphoid Tissue(Malt Lymphoma)",920,8,"B-NHL, MM","成熟B細胞腫瘍（リンパ腫・骨髄腫）","Mature B Cell Neoplasms","tumor",8
"hematology",87,"nodal MZL","節性辺縁帯リンパ腫","Nodal Marginal Zone Lymphoma",930,8,"B-NHL, MM","成熟B細胞腫瘍（リンパ腫・骨髄腫）","Mature B Cell Neoplasms","tumor",8
"hematology",88,"paediatric nodal MZL","小児節性辺縁帯リンパ腫","Paediatric Nodal Margial Zone Lymphoma",940,8,"B-NHL, MM","成熟B細胞腫瘍（リンパ腫・骨髄腫）","Mature B Cell Neoplasms","tumor",8
"hematology",89,"FL","濾胞性リンパ腫","Follicular Lymphoma",950,8,"B-NHL, MM","成熟B細胞腫瘍（リンパ腫・骨髄腫）","Mature B Cell Neoplasms","tumor",8
"hematology",90,"paediatric FL","小児濾胞性リンパ腫","Paediatric Follicular Lymphoma",960,8,"B-NHL, MM","成熟B細胞腫瘍（リンパ腫・骨髄腫）","Mature B Cell Neoplasms","tumor",8
"hematology",91,"PCFCL","原発性皮膚濾胞中心リンパ腫","Primary Cutaneous Follicle Centre Lymphoma",970,8,"B-NHL, MM","成熟B細胞腫瘍（リンパ腫・骨髄腫）","Mature B Cell Neoplasms","tumor",8
"hematology",92,"MCL","マントル細胞リンパ腫","Mantle Cell Lymphoma",980,8,"B-NHL, MM","成熟B細胞腫瘍（リンパ腫・骨髄腫）","Mature B Cell Neoplasms","tumor",8
"hematology",93,"DLBCL","びまん性大細胞型Ｂ細胞性リンパ腫","Diffuse Large B Cell  Lymphoma(Dlbcl),Nos ",990,8,"B-NHL, MM","成熟B細胞腫瘍（リンパ腫・骨髄腫）","Mature B Cell Neoplasms","tumor",8
"hematology",94,"THRLBCL","Ｔ細胞組織球豊富型大細胞型Ｂ細胞性リンパ腫","T Cell/Histiocyte Rich Large B Cell Lymphoma",1000,8,"B-NHL, MM","成熟B細胞腫瘍（リンパ腫・骨髄腫）","Mature B Cell Neoplasms","tumor",8
"hematology",95,"CNS DLBCL","中枢神経系原発びまん性大細胞型Ｂ細胞性リンパ腫","Primary Dlbcl Of The Cns",1010,8,"B-NHL, MM","成熟B細胞腫瘍（リンパ腫・骨髄腫）","Mature B Cell Neoplasms","tumor",8
"hematology",96,"PCLBCL, leg type","皮膚原発びまん性大細胞型Ｂ細胞リンパ腫・下肢型","Primary Cutaneous Dlbcl, Leg Type",1020,8,"B-NHL, MM","成熟B細胞腫瘍（リンパ腫・骨髄腫）","Mature B Cell Neoplasms","tumor",8
"hematology",97,"EBV(+) DLBCL of the elderly","高齢者ＥＢＶ陽性びまん性大細胞型Ｂ細胞性リンパ腫","Ebv Positive Dlbcl Of The Elderly",1030,8,"B-NHL, MM","成熟B細胞腫瘍（リンパ腫・骨髄腫）","Mature B Cell Neoplasms","tumor",8
"hematology",98,"PAL","慢性炎症関連びまん性大細胞型Ｂ細胞性リンパ腫","Dlbcl Associated With Chronic Inflammation",1040,8,"B-NHL, MM","成熟B細胞腫瘍（リンパ腫・骨髄腫）","Mature B Cell Neoplasms","tumor",8
"hematology",99,"LYG","リンパ腫様肉芽腫症","Lymphomatoid Granulomatosis",1050,8,"B-NHL, MM","成熟B細胞腫瘍（リンパ腫・骨髄腫）","Mature B Cell Neoplasms","tumor",8
"hematology",100,"PMBL","縦隔原発大細胞型Ｂ細胞性リンパ腫","Primary Mediastinal (Thymic) Large B Cell Lymphoma",1060,8,"B-NHL, MM","成熟B細胞腫瘍（リンパ腫・骨髄腫）","Mature B Cell Neoplasms","tumor",8
"hematology",101,"IVLBCL","血管内大細胞型Ｂ細胞性リンパ腫","Intravascular Large B Cell Lymphoma",1070,8,"B-NHL, MM","成熟B細胞腫瘍（リンパ腫・骨髄腫）","Mature B Cell Neoplasms","tumor",8
"hematology",102,"ALK(+) LBCL","ＡＬＫ陽性大細胞型Ｂ細胞性リンパ腫","Alk Positive Large B Cell Lymphoma",1080,8,"B-NHL, MM","成熟B細胞腫瘍（リンパ腫・骨髄腫）","Mature B Cell Neoplasms","tumor",8
"hematology",103,"PBL","形質芽球性リンパ腫","Plasmablastic Lymphoma",1090,8,"B-NHL, MM","成熟B細胞腫瘍（リンパ腫・骨髄腫）","Mature B Cell Neoplasms","tumor",8
"hematology",155,"Castleman","キャッスルマン病","Castleman's Disease",1100,8,"B-NHL, MM","成熟B細胞腫瘍（リンパ腫・骨髄腫）","Mature B Cell Neoplasms","tumor",8
"hematology",104,"HHV8 MCD LBCL","ＨＨＶ８多中心性キャッスルマン病随伴大細胞型Ｂ細胞性リンパ腫","Large B Cell Lymphoma Arising In Hhv8 Associated Multicentric Castleman Disease ",1110,8,"B-NHL, MM","成熟B細胞腫瘍（リンパ腫・骨髄腫）","Mature B Cell Neoplasms","tumor",8
"hematology",105,"PEL","原発性滲出性リンパ腫","Primary Effusion Lymphoma",1120,8,"B-NHL, MM","成熟B細胞腫瘍（リンパ腫・骨髄腫）","Mature B Cell Neoplasms","tumor",8
"hematology",106,"BL","バーキットリンパ腫","Burkitt Lymphoma",1130,8,"B-NHL, MM","成熟B細胞腫瘍（リンパ腫・骨髄腫）","Mature B Cell Neoplasms","tumor",8
"hematology",107,"DLBCL-BL","びまん性大細胞型・バーキット中間型分類不能Ｂ細胞性リンパ腫","B Cell Lymphoma, Unclassifiable, With Features Intermediate Between Diffuse Large B Cell Lymphoma And Burkitt Lymphoma ",1140,8,"B-NHL, MM","成熟B細胞腫瘍（リンパ腫・骨髄腫）","Mature B Cell Neoplasms","tumor",8
"hematology",108,"DLBCL-CHL","びまん性大細胞型・ホジキン中間型分類不能Ｂ細胞性リンパ腫","B Cell Lymphoma,Unclassifiable,With Features Intermediate Between Diffuse Large B Cell Lymphoma And Classical Hodgkin Lymphoma ",1150,8,"B-NHL, MM","成熟B細胞腫瘍（リンパ腫・骨髄腫）","Mature B Cell Neoplasms","tumor",8
"hematology",109,"T-PLL","Ｔ細胞性前リンパ球白血病","T Cell Prolymphocytic Leukemia",1160,9,"T, NK lymphoma","成熟T・NK細胞腫瘍","Mature T Cell And Nk Cell Neoplasms","tumor",9
"hematology",110,"T-LGL","Ｔ細胞性大顆粒リンパ球白血病","T Cell Large Granular Lymphocytic Leukemia",1170,9,"T, NK lymphoma","成熟T・NK細胞腫瘍","Mature T Cell And Nk Cell Neoplasms","tumor",9
"hematology",111,"CLPD-NK","慢性ＮＫ細胞リンパ増殖性疾患","Chronic Lymphoproliferative Disorder Of Nk Cells",1180,9,"T, NK lymphoma","成熟T・NK細胞腫瘍","Mature T Cell And Nk Cell Neoplasms","tumor",9
